CheckInID,MemberID,ClassID,CheckInDate,DurationMinutes
CHK05186,MB0293,C02,2024-05-07,75
CHK05187,MB0228,C06,2024-03-26,45
CHK05188,MB0272,C08,2024-01-07,75
CHK05189,MB0690,C02,2024-05-28,90
CHK05190,MB0164,C05,2024-05-28,75
CHK05191,MB0242,C05,2024-01-23,90
CHK05192,MB0173,C05,2024-06-01,30
CHK05193,MB0462,C05,2024-10-20,45
CHK05194,MB0321,C05,2024-09-14,60
CHK05195,MB0136,C01,2024-05-05,30
CHK05196,MB0639,C08,2024-06-12,60
CHK05197,MB0505,C03,2024-04-23,75
CHK05198,MB0056,C01,2024-12-29,45
CHK05199,MB0493,C03,2024-01-16,30
CHK05200,MB0053,C04,2024-09-16,45
CHK05201,MB0251,C05,2024-04-21,30
CHK05202,MB0117,C02,2024-05-18,60
CHK05203,MB0644,C08,2024-11-08,45
CHK05204,MB0771,C01,2024-09-20,75
CHK05205,MB0521,C05,2024-07-14,60
CHK05206,MB0059,C08,2024-06-08,75
CHK05207,MB0283,C02,2024-04-09,90
CHK05208,MB0329,C03,2024-03-29,45
CHK05209,MB0735,C01,2024-01-08,75
CHK05210,MB0082,C07,2024-05-13,30
CHK05211,MB0465,C08,2024-06-02,75
CHK05212,MB0535,C07,2024-12-09,90
CHK05213,MB0067,C05,2024-05-20,75
CHK05214,MB0316,C01,2024-02-29,60
CHK05215,MB0261,C05,2024-05-12,30
CHK05216,MB0210,C01,2024-06-27,30
CHK05217,MB0495,C07,2024-05-14,60
CHK05218,MB0525,C04,2024-10-30,45
CHK05219,MB0355,C03,2024-03-26,60
CHK05220,MB0102,C07,2024-02-02,45
CHK05221,MB0740,C08,2024-05-13,90
CHK05222,MB0082,C05,2024-08-03,75
CHK05223,MB0271,C08,2024-01-30,75
CHK05224,MB0353,C04,2024-07-27,75
CHK05225,MB0550,C07,2024-12-25,75
CHK05226,MB0373,C02,2024-06-18,45
CHK05227,MB0727,C07,2024-10-05,45
CHK05228,MB0274,C02,2024-11-24,90
CHK05229,MB0442,C02,2024-01-19,30
CHK05230,MB0141,C08,2024-04-29,60
CHK05231,MB0753,C08,2024-09-20,30
CHK05232,MB0089,C03,2024-09-12,45
CHK05233,MB0709,C03,2024-03-11,90
CHK05234,MB0047,C05,2024-07-19,45
CHK05235,MB0344,C04,2024-11-22,45
CHK05236,MB0013,C01,2024-06-20,30
CHK05237,MB0207,C08,2024-10-12,45
CHK05238,MB0253,C07,2024-08-12,45
CHK05239,MB0082,C02,2024-09-24,90
CHK05240,MB0169,C08,2024-01-22,60
CHK05241,MB0584,C05,2024-09-19,60
CHK05242,MB0471,C01,2024-09-25,45
CHK05243,MB0342,C05,2024-12-06,45
CHK05244,MB0632,C06,2024-02-08,75
CHK05245,MB0456,C07,2024-03-17,60
CHK05246,MB0253,C08,2024-06-26,75
CHK05247,MB0703,C01,2024-10-08,75
CHK05248,MB0294,C07,2024-09-21,45
CHK05249,MB0439,C01,2024-06-10,60
CHK05250,MB0244,C06,2024-05-16,60
CHK05251,MB0683,C07,2024-04-23,60
CHK05252,MB0042,C08,2024-07-24,75
CHK05253,MB0323,C01,2024-12-11,60
CHK05254,MB0234,C06,2024-11-04,45
CHK05255,MB0597,C06,2024-04-06,60
CHK05256,MB0284,C03,2024-03-01,60
CHK05257,MB0589,C08,2024-06-08,60
CHK05258,MB0212,C07,2024-12-09,45
CHK05259,MB0533,C01,2024-07-30,75
CHK05260,MB0658,C02,2024-05-24,90
CHK05261,MB0754,C02,2024-12-13,90
CHK05262,MB0716,C07,2024-01-21,30
CHK05263,MB0458,C08,2024-09-23,30
CHK05264,MB0774,C08,2024-04-17,90
CHK05265,MB0645,C02,2024-12-20,75
CHK05266,MB0191,C02,2024-10-05,75
CHK05267,MB0730,C02,2024-01-21,30
CHK05268,MB0343,C07,2024-10-11,60
CHK05269,MB0359,C08,2024-06-12,75
CHK05270,MB0563,C05,2024-03-01,90
CHK05271,MB0165,C04,2024-03-20,75
CHK05272,MB0770,C02,2024-04-19,30
CHK05273,MB0230,C08,2024-06-04,45
CHK05274,MB0453,C06,2024-11-06,30
CHK05275,MB0169,C04,2024-07-20,30
CHK05276,MB0457,C01,2024-07-03,60
CHK05277,MB0615,C04,2024-10-29,60
CHK05278,MB0129,C08,2024-10-21,60
CHK05279,MB0415,C05,2024-03-05,75
CHK05280,MB0698,C07,2024-12-06,30
CHK05281,MB0359,C05,2024-10-21,45
CHK05282,MB0537,C02,2024-11-18,90
CHK05283,MB0282,C07,2024-05-25,60
CHK05284,MB0315,C06,2024-09-17,30
CHK05285,MB0695,C02,2024-08-09,45
CHK05286,MB0461,C06,2024-05-24,90
CHK05287,MB0511,C05,2024-11-21,60
CHK05288,MB0243,C05,2024-09-12,45
CHK05289,MB0163,C05,2024-05-30,45
CHK05290,MB0255,C08,2024-07-24,90
CHK05291,MB0475,C02,2024-12-16,75
CHK05292,MB0181,C02,2024-08-11,60
CHK05293,MB0540,C05,2024-02-28,75
CHK05294,MB0601,C04,2024-10-24,45
CHK05295,MB0297,C01,2024-12-11,45
CHK05296,MB0668,C05,2024-02-14,90
CHK05297,MB0214,C07,2024-06-11,30
CHK05298,MB0395,C02,2024-08-04,90
CHK05299,MB0462,C06,2024-02-03,60
CHK05300,MB0735,C07,2024-03-31,75
CHK05301,MB0135,C03,2024-09-22,75
CHK05302,MB0469,C04,2024-02-03,90
CHK05303,MB0056,C03,2024-11-18,75
CHK05304,MB0574,C01,2024-12-17,90
CHK05305,MB0669,C08,2024-04-10,30
CHK05306,MB0294,C01,2024-09-21,90
CHK05307,MB0498,C06,2024-10-07,75
CHK05308,MB0712,C02,2024-04-26,60
CHK05309,MB0259,C05,2024-03-25,30
CHK05310,MB0146,C02,2024-06-23,75
CHK05311,MB0633,C07,2024-07-17,90
CHK05312,MB0520,C06,2024-10-18,90
CHK05313,MB0760,C02,2024-10-05,90
CHK05314,MB0561,C03,2024-08-25,45
CHK05315,MB0568,C08,2024-06-16,45
CHK05316,MB0374,C01,2024-07-18,60
CHK05317,MB0627,C02,2024-11-13,90
CHK05318,MB0163,C06,2024-08-20,75
CHK05319,MB0782,C08,2024-07-24,60
CHK05320,MB0539,C07,2024-03-13,75
CHK05321,MB0404,C06,2024-05-14,90
CHK05322,MB0573,C01,2024-01-17,30
CHK05323,MB0746,C05,2024-01-12,75
CHK05324,MB0139,C08,2024-12-24,60
CHK05325,MB0004,C04,2024-11-04,45
CHK05326,MB0583,C05,2024-11-15,75
CHK05327,MB0343,C03,2024-03-17,30
CHK05328,MB0752,C03,2024-07-18,45
CHK05329,MB0128,C04,2024-07-31,75
CHK05330,MB0303,C05,2024-04-18,45
CHK05331,MB0323,C07,2024-06-13,45
CHK05332,MB0358,C04,2024-01-23,90
CHK05333,MB0086,C08,2024-10-02,60
CHK05334,MB0620,C06,2024-01-28,75
CHK05335,MB0603,C02,2024-08-31,90
CHK05336,MB0482,C04,2024-07-17,45
CHK05337,MB0340,C05,2024-05-03,90
CHK05338,MB0227,C01,2024-01-14,45
CHK05339,MB0435,C01,2024-11-15,60
CHK05340,MB0686,C03,2024-09-12,75
CHK05341,MB0578,C01,2024-03-06,60
CHK05342,MB0512,C02,2024-10-10,60
CHK05343,MB0564,C04,2024-11-15,60
CHK05344,MB0136,C06,2024-12-04,45
CHK05345,MB0341,C06,2024-11-02,75
CHK05346,MB0539,C03,2024-12-18,60
CHK05347,MB0408,C07,2024-08-15,75
CHK05348,MB0603,C02,2024-01-14,90
CHK05349,MB0110,C06,2024-12-28,75
CHK05350,MB0308,C05,2024-09-13,75
CHK05351,MB0014,C06,2024-12-09,60
CHK05352,MB0235,C04,2024-04-03,90
CHK05353,MB0655,C01,2024-06-02,30
CHK05354,MB0664,C06,2024-05-06,30
CHK05355,MB0643,C05,2024-09-12,30
CHK05356,MB0081,C01,2024-11-17,60
CHK05357,MB0701,C06,2024-03-11,60
CHK05358,MB0308,C06,2024-09-12,30
CHK05359,MB0125,C02,2024-11-25,60
CHK05360,MB0685,C08,2024-07-31,75
CHK05361,MB0223,C02,2024-05-28,60
CHK05362,MB0160,C01,2024-01-16,75
CHK05363,MB0181,C03,2024-08-04,75
CHK05364,MB0059,C02,2024-05-23,30
CHK05365,MB0064,C08,2024-06-26,90
CHK05366,MB0027,C05,2024-09-23,60
CHK05367,MB0652,C06,2024-03-10,90
CHK05368,MB0498,C02,2024-10-10,45
CHK05369,MB0428,C05,2024-06-16,45
CHK05370,MB0040,C08,2024-11-02,90
CHK05371,MB0604,C01,2024-11-25,60
CHK05372,MB0185,C01,2024-06-18,75
CHK05373,MB0675,C05,2024-01-07,75
CHK05374,MB0796,C08,2024-01-08,90
CHK05375,MB0511,C06,2024-07-23,75
CHK05376,MB0353,C04,2024-11-16,90
CHK05377,MB0244,C02,2024-09-20,75
CHK05378,MB0574,C08,2024-09-15,60
CHK05379,MB0769,C03,2024-05-21,30
CHK05380,MB0512,C03,2024-02-17,60
CHK05381,MB0053,C01,2024-07-12,45
CHK05382,MB0473,C01,2024-09-07,30
CHK05383,MB0298,C03,2024-12-01,60
CHK05384,MB0263,C01,2024-10-06,60
CHK05385,MB0587,C03,2024-10-05,30
CHK05386,MB0241,C08,2024-08-14,90
CHK05387,MB0376,C08,2024-02-17,90
CHK05388,MB0700,C03,2024-02-16,75
CHK05389,MB0163,C03,2024-09-05,30
CHK05390,MB0760,C02,2024-03-14,45
CHK05391,MB0701,C01,2024-08-18,60
CHK05392,MB0360,C02,2024-01-26,45
CHK05393,MB0271,C04,2024-12-05,75
CHK05394,MB0145,C03,2024-02-14,30
CHK05395,MB0344,C02,2024-03-23,75
CHK05396,MB0480,C04,2024-09-11,60
CHK05397,MB0657,C01,2024-04-18,60
CHK05398,MB0259,C05,2024-05-09,60
CHK05399,MB0361,C04,2024-07-02,45
CHK05400,MB0346,C04,2024-05-07,45
CHK05401,MB0275,C01,2024-11-26,60
CHK05402,MB0489,C05,2024-09-07,45
CHK05403,MB0733,C07,2024-02-25,30
CHK05404,MB0684,C02,2024-10-12,60
CHK05405,MB0343,C02,2024-11-13,30
CHK05406,MB0110,C08,2024-05-30,90
CHK05407,MB0177,C01,2024-10-11,30
CHK05408,MB0312,C02,2024-06-19,90
CHK05409,MB0523,C08,2024-06-03,30
CHK05410,MB0669,C07,2024-03-25,60
CHK05411,MB0053,C05,2024-03-05,90
CHK05412,MB0363,C03,2024-12-23,30
CHK05413,MB0730,C05,2024-04-14,30
CHK05414,MB0673,C02,2024-11-06,30
CHK05415,MB0434,C07,2024-07-01,75
CHK05416,MB0399,C05,2024-06-13,90
CHK05417,MB0449,C05,2024-01-02,45
CHK05418,MB0539,C07,2024-02-07,90
CHK05419,MB0683,C01,2024-11-29,90
CHK05420,MB0373,C08,2024-09-22,90
CHK05421,MB0458,C01,2024-02-28,90
CHK05422,MB0778,C07,2024-06-08,45
CHK05423,MB0333,C04,2024-09-12,75
CHK05424,MB0347,C06,2024-12-07,45
CHK05425,MB0131,C06,2024-12-24,45
CHK05426,MB0238,C07,2024-09-24,75
CHK05427,MB0143,C01,2024-05-08,30
CHK05428,MB0068,C02,2024-02-29,60
CHK05429,MB0457,C05,2024-12-06,60
CHK05430,MB0427,C02,2024-08-01,60
CHK05431,MB0692,C01,2024-07-08,90
CHK05432,MB0220,C03,2024-03-31,60
CHK05433,MB0441,C05,2024-01-30,30
CHK05434,MB0268,C04,2024-02-05,90
CHK05435,MB0330,C08,2024-12-31,60
CHK05436,MB0481,C08,2024-08-09,60
CHK05437,MB0276,C02,2024-05-21,30
CHK05438,MB0062,C05,2024-01-09,45
CHK05439,MB0423,C03,2024-09-03,45
CHK05440,MB0328,C07,2024-02-16,45
CHK05441,MB0386,C04,2024-10-11,75
CHK05442,MB0453,C01,2024-11-15,90
CHK05443,MB0488,C02,2024-12-21,60
CHK05444,MB0451,C08,2024-05-05,90
CHK05445,MB0696,C06,2024-11-24,30
CHK05446,MB0057,C03,2024-03-26,30
CHK05447,MB0736,C02,2024-10-19,45
CHK05448,MB0355,C01,2024-08-14,90
CHK05449,MB0160,C06,2024-01-20,60
CHK05450,MB0435,C02,2024-06-02,90
CHK05451,MB0375,C05,2024-01-23,75
CHK05452,MB0218,C02,2024-05-30,60
CHK05453,MB0022,C07,2024-02-10,75
CHK05454,MB0754,C05,2024-06-02,60
CHK05455,MB0372,C06,2024-07-27,30
CHK05456,MB0711,C08,2024-12-01,75
CHK05457,MB0246,C03,2024-01-25,75
CHK05458,MB0029,C04,2024-07-28,90
CHK05459,MB0160,C07,2024-02-28,75
CHK05460,MB0193,C08,2024-03-09,45
CHK05461,MB0182,C06,2024-11-30,60
CHK05462,MB0334,C01,2024-01-15,90
CHK05463,MB0642,C04,2024-04-17,30
CHK05464,MB0276,C07,2024-04-20,90
CHK05465,MB0258,C06,2024-11-11,60
CHK05466,MB0588,C01,2024-11-25,45
CHK05467,MB0166,C02,2024-07-27,45
CHK05468,MB0472,C07,2024-08-07,60
CHK05469,MB0517,C02,2024-08-31,45
CHK05470,MB0298,C03,2024-01-26,60
CHK05471,MB0624,C07,2024-04-10,60
CHK05472,MB0048,C06,2024-09-01,45
CHK05473,MB0090,C06,2024-11-16,30
CHK05474,MB0266,C01,2024-09-05,90
CHK05475,MB0043,C03,2024-10-27,90
CHK05476,MB0500,C01,2024-11-21,90
CHK05477,MB0548,C06,2024-10-11,60
CHK05478,MB0412,C08,2024-12-12,75
CHK05479,MB0410,C01,2024-07-20,75
CHK05480,MB0076,C03,2024-02-11,60
CHK05481,MB0434,C04,2024-05-09,60
CHK05482,MB0358,C04,2024-06-29,75
CHK05483,MB0778,C06,2024-08-28,60
CHK05484,MB0570,C01,2024-03-07,60
CHK05485,MB0341,C05,2024-07-05,75
CHK05486,MB0716,C04,2024-12-14,60
CHK05487,MB0081,C05,2024-07-27,60
CHK05488,MB0717,C02,2024-03-15,30
CHK05489,MB0735,C05,2024-03-31,45
CHK05490,MB0567,C05,2024-05-12,60
CHK05491,MB0101,C04,2024-07-07,45
CHK05492,MB0304,C08,2024-03-02,60
CHK05493,MB0748,C01,2024-07-31,90
CHK05494,MB0759,C02,2024-03-14,75
CHK05495,MB0662,C02,2024-11-17,30
CHK05496,MB0342,C06,2024-09-14,60
CHK05497,MB0777,C03,2024-07-10,30
CHK05498,MB0716,C02,2024-11-24,90
CHK05499,MB0604,C04,2024-09-20,30
CHK05500,MB0227,C07,2024-06-18,60
CHK05501,MB0169,C05,2024-03-16,75
CHK05502,MB0662,C06,2024-10-23,60
CHK05503,MB0221,C08,2024-08-29,75
CHK05504,MB0343,C06,2024-07-05,90
CHK05505,MB0358,C08,2024-03-05,45
CHK05506,MB0232,C02,2024-10-24,45
CHK05507,MB0020,C08,2024-06-03,45
CHK05508,MB0233,C02,2024-04-25,60
CHK05509,MB0465,C08,2024-06-07,60
CHK05510,MB0053,C01,2024-11-28,45
CHK05511,MB0386,C03,2024-08-03,60
CHK05512,MB0594,C01,2024-07-08,45
CHK05513,MB0754,C05,2024-05-01,45
CHK05514,MB0698,C03,2024-05-16,90
CHK05515,MB0657,C02,2024-04-07,45
CHK05516,MB0765,C01,2024-06-23,90
CHK05517,MB0325,C06,2024-08-02,75
CHK05518,MB0307,C05,2024-08-05,45
CHK05519,MB0527,C02,2024-03-27,60
CHK05520,MB0789,C02,2024-11-29,60
CHK05521,MB0451,C05,2024-10-09,30
CHK05522,MB0256,C08,2024-12-26,90
CHK05523,MB0355,C03,2024-11-15,90
CHK05524,MB0154,C02,2024-06-03,75
CHK05525,MB0471,C05,2024-11-08,60
CHK05526,MB0507,C05,2024-10-08,60
CHK05527,MB0005,C04,2024-08-10,90
CHK05528,MB0141,C08,2024-05-01,45
CHK05529,MB0676,C02,2024-04-09,90
CHK05530,MB0148,C07,2024-08-15,60
CHK05531,MB0740,C01,2024-08-29,30
CHK05532,MB0610,C04,2024-05-14,75
CHK05533,MB0362,C07,2024-04-24,75
CHK05534,MB0576,C02,2024-04-10,60
CHK05535,MB0722,C03,2024-09-28,75
CHK05536,MB0703,C04,2024-10-19,30
CHK05537,MB0591,C02,2024-09-27,45
CHK05538,MB0561,C08,2024-07-06,90
CHK05539,MB0568,C06,2024-10-02,30
CHK05540,MB0392,C03,2024-02-03,30
CHK05541,MB0153,C08,2024-06-08,60
CHK05542,MB0085,C04,2024-10-13,30
CHK05543,MB0157,C06,2024-04-05,60
CHK05544,MB0392,C05,2024-06-16,60
CHK05545,MB0335,C06,2024-04-08,30
CHK05546,MB0471,C04,2024-06-10,30
CHK05547,MB0604,C08,2024-09-25,45
CHK05548,MB0625,C05,2024-09-09,30
CHK05549,MB0262,C02,2024-11-14,75
CHK05550,MB0175,C03,2024-05-22,60
CHK05551,MB0657,C02,2024-10-18,90
CHK05552,MB0232,C07,2024-02-13,60
CHK05553,MB0148,C05,2024-10-18,30
CHK05554,MB0315,C03,2024-07-16,75
CHK05555,MB0172,C07,2024-07-21,60
CHK05556,MB0449,C02,2024-12-29,90
CHK05557,MB0407,C07,2024-05-03,60
CHK05558,MB0317,C02,2024-08-02,60
CHK05559,MB0086,C03,2024-07-28,60
CHK05560,MB0051,C03,2024-05-06,45
CHK05561,MB0147,C04,2024-12-09,60
CHK05562,MB0526,C08,2024-11-02,60
CHK05563,MB0741,C05,2024-09-18,45
CHK05564,MB0126,C02,2024-01-16,60
CHK05565,MB0522,C07,2024-05-05,60
CHK05566,MB0416,C01,2024-01-02,45
CHK05567,MB0506,C03,2024-05-05,60
CHK05568,MB0630,C01,2024-12-07,90
CHK05569,MB0267,C07,2024-04-04,30
CHK05570,MB0577,C04,2024-07-11,90
CHK05571,MB0234,C01,2024-06-03,60
CHK05572,MB0582,C02,2024-03-02,90
CHK05573,MB0507,C07,2024-10-02,90
CHK05574,MB0250,C02,2024-07-08,30
CHK05575,MB0110,C05,2024-07-09,30
CHK05576,MB0251,C07,2024-06-25,45
CHK05577,MB0561,C02,2024-07-13,60
CHK05578,MB0649,C06,2024-09-25,30
CHK05579,MB0770,C01,2024-02-18,45
CHK05580,MB0339,C04,2024-05-30,75
CHK05581,MB0412,C04,2024-04-26,90
CHK05582,MB0607,C01,2024-12-18,30
CHK05583,MB0512,C06,2024-07-06,45
CHK05584,MB0714,C03,2024-04-25,30
CHK05585,MB0185,C03,2024-04-26,60
CHK05586,MB0064,C04,2024-02-14,75
CHK05587,MB0468,C06,2024-08-19,75
CHK05588,MB0617,C08,2024-03-17,30
CHK05589,MB0562,C06,2024-10-19,75
CHK05590,MB0194,C03,2024-03-15,75
CHK05591,MB0631,C04,2024-01-22,45
CHK05592,MB0529,C03,2024-03-11,90
CHK05593,MB0121,C08,2024-03-09,75
CHK05594,MB0285,C02,2024-12-26,60
CHK05595,MB0046,C08,2024-06-06,90
CHK05596,MB0640,C07,2024-04-21,90
CHK05597,MB0681,C03,2024-06-19,60
CHK05598,MB0676,C01,2024-06-19,75
CHK05599,MB0280,C03,2024-05-13,75
CHK05600,MB0376,C08,2024-03-07,60
CHK05601,MB0418,C06,2024-08-11,90
CHK05602,MB0627,C05,2024-01-13,45
CHK05603,MB0659,C02,2024-08-17,75
CHK05604,MB0376,C03,2024-09-09,90
CHK05605,MB0663,C06,2024-05-28,45
CHK05606,MB0750,C01,2024-08-07,90
CHK05607,MB0256,C04,2024-01-25,30
CHK05608,MB0138,C01,2024-02-28,90
CHK05609,MB0592,C07,2024-03-29,90
CHK05610,MB0184,C04,2024-04-03,90
CHK05611,MB0638,C07,2024-03-11,60
CHK05612,MB0157,C04,2024-01-26,90
CHK05613,MB0098,C01,2024-03-01,60
CHK05614,MB0163,C08,2024-02-03,60
CHK05615,MB0554,C02,2024-08-01,90
CHK05616,MB0002,C07,2024-08-15,75
CHK05617,MB0762,C05,2024-01-04,90
CHK05618,MB0708,C02,2024-04-19,90
CHK05619,MB0578,C01,2024-07-04,45
CHK05620,MB0761,C07,2024-04-08,45
CHK05621,MB0775,C08,2024-06-04,30
CHK05622,MB0017,C06,2024-06-21,60
CHK05623,MB0562,C07,2024-08-24,75
CHK05624,MB0127,C03,2024-10-14,60
CHK05625,MB0660,C03,2024-12-20,90
CHK05626,MB0415,C06,2024-11-29,75
CHK05627,MB0549,C06,2024-01-25,30
CHK05628,MB0225,C04,2024-11-06,60
CHK05629,MB0458,C07,2024-12-07,30
CHK05630,MB0627,C03,2024-06-15,45
CHK05631,MB0640,C01,2024-01-17,75
CHK05632,MB0274,C04,2024-01-28,90
CHK05633,MB0566,C08,2024-03-04,60
CHK05634,MB0512,C01,2024-05-05,45
CHK05635,MB0125,C07,2024-08-22,45
CHK05636,MB0387,C07,2024-09-20,75
CHK05637,MB0130,C08,2024-04-15,75
CHK05638,MB0207,C04,2024-07-06,60
CHK05639,MB0348,C07,2024-09-12,60
CHK05640,MB0790,C06,2024-12-25,30
CHK05641,MB0483,C04,2024-10-19,90
CHK05642,MB0671,C02,2024-09-30,45
CHK05643,MB0708,C01,2024-12-19,75
CHK05644,MB0251,C04,2024-09-20,90
CHK05645,MB0427,C07,2024-11-21,45
CHK05646,MB0464,C07,2024-03-09,75
CHK05647,MB0368,C05,2024-08-13,30
CHK05648,MB0324,C03,2024-09-02,90
CHK05649,MB0650,C01,2024-09-11,45
CHK05650,MB0137,C02,2024-12-30,60
CHK05651,MB0019,C01,2024-12-11,90
CHK05652,MB0569,C08,2024-01-21,60
CHK05653,MB0365,C07,2024-09-15,90
CHK05654,MB0718,C04,2024-03-19,45
CHK05655,MB0501,C05,2024-05-25,75
CHK05656,MB0224,C04,2024-06-15,60
CHK05657,MB0149,C04,2024-03-05,60
CHK05658,MB0020,C07,2024-08-30,60
CHK05659,MB0213,C05,2024-08-17,45
CHK05660,MB0192,C05,2024-02-05,90
CHK05661,MB0384,C01,2024-10-24,90
CHK05662,MB0440,C08,2024-04-18,75
CHK05663,MB0331,C08,2024-03-23,30
CHK05664,MB0422,C07,2024-12-12,60
CHK05665,MB0087,C04,2024-06-03,75
CHK05666,MB0783,C06,2024-01-28,45
CHK05667,MB0676,C02,2024-03-25,30
CHK05668,MB0434,C04,2024-02-06,60
CHK05669,MB0078,C02,2024-10-25,30
CHK05670,MB0434,C01,2024-07-18,30
CHK05671,MB0684,C04,2024-10-07,75
CHK05672,MB0204,C08,2024-06-29,30
CHK05673,MB0530,C07,2024-01-06,90
CHK05674,MB0036,C02,2024-06-18,60
CHK05675,MB0117,C01,2024-04-15,60
CHK05676,MB0684,C01,2024-09-01,75
CHK05677,MB0253,C01,2024-01-24,75
CHK05678,MB0223,C08,2024-09-07,90
CHK05679,MB0021,C07,2024-03-03,60
CHK05680,MB0247,C02,2024-08-26,45
CHK05681,MB0660,C08,2024-12-28,60
CHK05682,MB0592,C02,2024-07-05,90
CHK05683,MB0116,C07,2024-03-10,90
CHK05684,MB0053,C08,2024-08-18,60
CHK05685,MB0295,C08,2024-06-27,75
CHK05686,MB0703,C02,2024-07-19,60
CHK05687,MB0310,C06,2024-07-04,30
CHK05688,MB0149,C06,2024-12-09,75
CHK05689,MB0618,C03,2024-11-11,90
CHK05690,MB0310,C02,2024-10-26,60
CHK05691,MB0076,C05,2024-07-01,75
CHK05692,MB0370,C08,2024-12-22,45
CHK05693,MB0339,C02,2024-01-13,60
CHK05694,MB0392,C01,2024-03-29,90
CHK05695,MB0788,C03,2024-09-23,30
CHK05696,MB0139,C05,2024-09-25,90
CHK05697,MB0485,C01,2024-09-24,90
CHK05698,MB0213,C05,2024-09-18,30
CHK05699,MB0302,C08,2024-09-14,90
CHK05700,MB0714,C05,2024-08-06,75
CHK05701,MB0589,C04,2024-01-17,45
CHK05702,MB0630,C04,2024-07-14,75
CHK05703,MB0599,C01,2024-07-02,30
CHK05704,MB0655,C04,2024-04-12,60
CHK05705,MB0410,C02,2024-10-02,75
CHK05706,MB0628,C02,2024-12-26,90
CHK05707,MB0362,C04,2024-09-29,60
CHK05708,MB0415,C07,2024-11-28,90
CHK05709,MB0383,C04,2024-07-11,90
CHK05710,MB0312,C07,2024-07-19,75
CHK05711,MB0264,C01,2024-12-24,45
CHK05712,MB0630,C02,2024-01-16,45
CHK05713,MB0693,C02,2024-03-13,75
CHK05714,MB0064,C07,2024-03-10,90
CHK05715,MB0452,C08,2024-04-20,60
CHK05716,MB0605,C06,2024-10-28,75
CHK05717,MB0226,C04,2024-02-21,90
CHK05718,MB0114,C07,2024-03-27,60
CHK05719,MB0108,C08,2024-04-26,60
CHK05720,MB0363,C04,2024-12-16,45
CHK05721,MB0386,C05,2024-09-14,45
CHK05722,MB0715,C01,2024-12-19,60
CHK05723,MB0032,C01,2024-12-05,75
CHK05724,MB0522,C04,2024-12-22,75
CHK05725,MB0579,C04,2024-02-19,60
CHK05726,MB0595,C06,2024-01-29,75
CHK05727,MB0201,C08,2024-03-02,60
CHK05728,MB0489,C02,2024-11-09,45
CHK05729,MB0166,C06,2024-10-11,30
CHK05730,MB0730,C01,2024-10-04,75
CHK05731,MB0460,C07,2024-06-30,75
CHK05732,MB0546,C01,2024-08-30,90
CHK05733,MB0214,C06,2024-05-05,90
CHK05734,MB0523,C07,2024-04-25,90
CHK05735,MB0124,C02,2024-08-10,90
CHK05736,MB0298,C06,2024-05-18,60
CHK05737,MB0343,C02,2024-05-15,60
CHK05738,MB0045,C02,2024-07-10,45
CHK05739,MB0095,C08,2024-12-04,75
CHK05740,MB0128,C02,2024-02-15,45
CHK05741,MB0541,C01,2024-10-13,60
CHK05742,MB0174,C08,2024-02-22,75
CHK05743,MB0647,C03,2024-08-04,60
CHK05744,MB0526,C05,2024-08-06,90
CHK05745,MB0044,C01,2024-10-12,75
CHK05746,MB0718,C04,2024-04-25,90
CHK05747,MB0106,C04,2024-12-04,60
CHK05748,MB0151,C05,2024-05-03,30
CHK05749,MB0682,C02,2024-05-07,90
CHK05750,MB0041,C05,2024-05-01,75
CHK05751,MB0342,C02,2024-12-09,30
CHK05752,MB0329,C02,2024-04-29,60
CHK05753,MB0799,C05,2024-03-06,75
CHK05754,MB0281,C07,2024-12-28,30
CHK05755,MB0552,C05,2024-11-26,45
CHK05756,MB0170,C03,2024-02-10,60
CHK05757,MB0503,C01,2024-12-12,45
CHK05758,MB0681,C03,2024-02-06,45
CHK05759,MB0454,C04,2024-04-17,60
CHK05760,MB0766,C04,2024-02-03,60
CHK05761,MB0422,C05,2024-08-26,30
CHK05762,MB0037,C06,2024-11-24,30
CHK05763,MB0252,C05,2024-02-25,30
CHK05764,MB0215,C01,2024-11-03,60
CHK05765,MB0080,C04,2024-04-17,45
CHK05766,MB0767,C05,2024-02-13,75
CHK05767,MB0239,C06,2024-12-02,60
CHK05768,MB0447,C04,2024-04-11,75
CHK05769,MB0170,C04,2024-08-17,90
CHK05770,MB0420,C03,2024-01-08,90
CHK05771,MB0057,C05,2024-08-16,90
CHK05772,MB0417,C07,2024-07-29,30
CHK05773,MB0264,C08,2024-07-18,90
CHK05774,MB0146,C08,2024-03-11,60
CHK05775,MB0038,C01,2024-03-15,30
CHK05776,MB0016,C05,2024-11-02,45
CHK05777,MB0270,C07,2024-05-15,75
CHK05778,MB0127,C02,2024-03-04,45
CHK05779,MB0041,C01,2024-06-27,60
CHK05780,MB0265,C08,2024-01-28,60
CHK05781,MB0504,C05,2024-11-26,45
CHK05782,MB0757,C01,2024-09-07,90
CHK05783,MB0337,C02,2024-10-22,45
CHK05784,MB0306,C03,2024-03-11,60
CHK05785,MB0786,C01,2024-01-07,75
CHK05786,MB0540,C07,2024-01-06,30
CHK05787,MB0024,C03,2024-05-15,60
CHK05788,MB0700,C02,2024-03-05,45
CHK05789,MB0328,C04,2024-09-23,75
CHK05790,MB0734,C03,2024-05-26,75
CHK05791,MB0077,C06,2024-01-16,60
CHK05792,MB0210,C03,2024-12-06,75
